Ax,Ay,Az,Gx,Gy,Gz
0.1590795397698849,0.6869369369369368,0.7027027027027026,0.1719273767375342,0.9596054903465476,0.0014039799780247
0.4999999999999999,0.5027527527527527,0.7562562562562563,0.5018766241693845,0.4937736540104993,0.4984896314770567
0.4994997498749374,0.5025025025025024,0.7562562562562563,0.5018469749027679,0.4937126114027591,0.4983675462615763
0.4747373686843421,0.4384384384384384,0.7505005005005004,0.495864799344228,0.4980623332228753,0.5922964229031864
0.6925962981490744,0.0,0.1171171171171171,0.7931109056978913,0.9829691124404836,0.3777159600258123
0.5140070035017508,0.4737237237237236,0.8325825825825826,0.592097598409404,0.8668817691891797,0.0
0.5212606303151576,0.602102102102102,0.8933933933933933,0.4329752167012575,0.5897936759858381,1.0
0.4992496248124061,0.5030030030030029,0.7565065065065064,0.5018923208399463,0.4936829621361424,0.4983361529204527
0.5257628814407203,0.7224724724724724,0.6914414414414414,0.0,0.5281859881054118,0.4636639517240176
0.4994997498749374,0.5027527527527527,0.7562562562562563,0.5018312782322061,0.4937283080733209,0.4983971955281929
0.5012506253126563,0.3688688688688688,0.7502502502502502,0.6878891466243438,0.4378132793832953,0.4755829569039189
0.8054027013506753,0.592092092092092,0.0005005005005005,0.072197708286098,0.9762997715262396,0.5169541482812146
0.4994997498749374,0.5025025025025024,0.756006006006006,0.5017702356244659,0.4937736540104993,0.4984285888693165
0.4589794897448724,0.4647147147147146,0.7530030030030029,0.517686659574097,0.5032509548807925,1.0
0.5977988994497248,0.4196696696696695,0.7545045045045045,0.5015103685229433,0.5036782531349739,0.8022533442628669
0.461480740370185,0.5623123123123122,0.775025025025025,0.5228002860282192,0.47236339536425,0.3163227933097302
0.372936468234117,0.5102602602602602,0.9704704704704704,0.0,1.0,0.0
0.5015007503751875,0.5025025025025024,0.7562562562562563,0.5018609274988227,0.4936672654655807,0.4982908069832743
0.5220110055027514,0.6498998998998998,0.6996996996996997,0.0,0.5181296544988402,0.4676317212271308
0.4999999999999999,0.5022522522522521,0.7565065065065064,0.5019690601182483,0.4937126114027591,0.4984739348064949
0.4702351175587793,0.7179679679679678,0.7595095095095095,0.9710501072605822,0.4577288661771631,0.5620960287423479
0.4099549774887443,0.5305305305305305,0.7632632632632632,0.4777508415159495,0.4949788094947416,0.0
0.8999499749874936,0.0475475475475475,0.3891391391391391,0.326593648080646,0.6774351640302074,0.5512600938312084
0.48224112056028,0.6306306306306305,0.5885885885885885,1.0,0.4815197865252804,0.5052950102028358
0.1310655327663831,0.4034034034034033,1.0,0.0,1.0,0.0
0.5685342671335667,0.0525525525525525,0.0,0.4509531367180006,0.4340286377034027,0.6428850480492527
0.3031515757878939,0.7152152152152151,0.0,0.8923975792245844,0.0,0.0716186755498194
0.4442221110555277,0.5090090090090089,0.7169669669669669,0.2632610705129323,0.4033242060100808,1.0
0.6620810405202601,0.6333833833833833,0.7627627627627627,0.5152903012016673,0.4906151350785706,0.0
0.7658829414707353,0.7577577577577577,0.0125125125125125,0.0025794861956502,1.0,0.7093464952822784
0.7708854427213605,0.0,0.0,0.0,6.104260774025816e-05,0.3675078919371435
0.5095047523761881,0.6373873873873873,0.7352352352352352,0.5045624989099534,0.51101906273436,1.0
0.4999999999999999,0.5025025025025024,0.7562562562562563,0.5019987093848649,0.4936829621361424,0.4983065036538361
0.2816408204102051,0.5755755755755755,0.7297297297297297,0.8241065978338594,0.7271238467307324,0.0
0.3399199599799899,0.3646146146146145,0.2907907907907908,0.0,0.0,0.6091895285766608
0.8326663331665832,0.8333333333333333,0.254004004004004,0.1814029335333205,0.9709751120567872,0.7799710483631861
0.8016508254127063,0.0,0.0147647647647648,0.0033276941590945,0.2030887559516542,0.5841620594031777
0.5215107553776888,0.4872372372372371,0.7374874874874874,0.4434745452325723,0.6309520902732965,1.0
0.4707353676838419,0.4747247247247246,0.7372372372372371,0.6215061827441268,0.6259012505014214,0.0
0.5835417708854427,0.5462962962962962,0.8105605605605605,0.4645952875106824,0.4703332926382615,0.0
0.4892446223111555,0.3718718718718717,0.5780780780780781,0.9962153583201074,0.488128084831784,0.5628128433646685
0.4999999999999999,0.5027527527527527,0.7567567567567567,0.5019533634476865,0.4937283080733209,0.4984582381359331
0.4864932466233116,0.5147647647647646,0.5573073073073073,0.0,0.4688229241153182,0.4572091319741179
0.641320660330165,0.4912412412412411,0.7642642642642642,0.5119486544465179,0.4839300974937649,0.260453110556883
0.9997498749374686,0.911161161161161,0.1936936936936937,0.7192197010656295,0.604961891972025,0.9434745452325723
0.636568284142071,0.5883383383383383,0.7294794794794794,0.5098889024539128,0.4367145124439716,0.0
0.5042521260630315,0.4099099099099098,0.80005005005005,0.9963827894727664,0.5469574620227776,0.4331583445244781
0.4997498749374687,0.5025025025025024,0.7562562562562563,0.5019376667771247,0.4936201754538954,0.4983814988576312
0.5127563781890945,0.6909409409409408,0.6916916916916916,0.0,0.4959101452814064,0.4796885082930743
0.4112056028014006,0.4782282282282281,0.7797797797797796,0.3096691490660481,0.2839091685996825,1.0
0.2661330665332666,0.4049049049049048,1.0,0.7830842213579364,0.0,0.5635750039241676
0.5567783891945972,0.574074074074074,0.78003003003003,0.4607652998936115,0.4015382737150531,0.2922877025306521
0.5157578789394697,0.7394894894894893,0.7442442442442442,0.5559760712977658,0.4745452325723355,0.3672323281650592
0.6590795397698849,0.4819819819819819,0.77002002002002,0.645693008005302,0.6976245705216526,0.0
0.180840420210105,0.0,1.0,0.0,0.2188220520780648,0.2444756439995116
0.2841420710355177,0.6043543543543543,0.6861861861861861,0.0,1.0,0.978329874252228
0.0,0.3098098098098097,0.7842842842842842,0.7125346634808238,0.0,0.5767009086628181
0.5137568784392196,0.7087087087087086,0.7104604604604604,0.0,0.5662312293981199,0.4775973629593456
0.0707853926963482,0.3113113113113112,0.5332832832832832,0.5830789891344158,0.0,0.801107487311858
0.5037518759379689,0.4149149149149148,0.7842842842842842,1.0,0.4395992116783229,0.4784519594677084
0.7486243121560779,0.3018018018018017,0.9807307307307308,0.3623192702792263,1.0,0.8788304236356976
0.5522761380690344,0.5205205205205204,0.8280780780780781,0.522585764863875,0.6416188499572701,0.0
0.4924962481240619,0.6851851851851851,0.6316316316316316,0.0,0.421605594991018,0.5474597554807541
0.4767383691845922,0.4972472472472471,0.7555055055055054,0.593777142159513,0.6154612205033398,0.0
0.5175087543771886,0.7199699699699699,0.8238238238238238,0.9948881176203848,0.396258960182779,0.4846783054572091
0.706353176588294,0.9164164164164164,0.1651651651651652,1.0,0.979168774090029,1.0
0.4817408704352175,0.4742242242242241,0.7690190190190189,0.5226764567382318,0.4690357012051555,0.4521722447982977
0.264632316158079,0.3423423423423423,0.279029029029029,1.0,0.0,0.3314770566998622
0.2293646823411705,0.5558058058058057,0.0027527527527527,1.0,0.5824842597275756,0.0
0.4879939969984992,0.4817317317317316,0.7910410410410409,1.0,0.5878699618047682,0.4460383347576608
0.6683341670835417,0.5503003003003002,0.775025025025025,0.5156426042520537,0.4739348064949334,0.4753230898023963
0.5115057528764382,0.601101101101101,0.7292292292292292,0.0,0.4479463522681689,0.5691926679107732
0.4992496248124061,0.5022522522522521,0.756006006006006,0.5018923208399463,0.4936358721244571,0.4983518495910145
0.4997498749374687,0.5025025025025024,0.7565065065065064,0.5019987093848649,0.4936515687950189,0.4984128921987547
0.4994997498749374,0.5027527527527527,0.756006006006006,0.5019533634476865,0.4937126114027591,0.4983971955281929
